Sample number,X1,X2,X3,X4,Y
896.0,2642973.122127725,2816491.9335960727,2955774.3108650707,3129985.721750548,2356362.6301167994
897.0,2773877.565460581,2977125.2574685263,3065376.260752581,3202976.505140349,2506662.5120149464
898.0,2694338.811336799,2933266.5194706223,3041933.033895911,3210815.486484292,2397298.129533295
899.0,2632651.0165539067,2811154.29819787,2972218.506965443,3041655.2970413202,2388312.5770741594
900.0,2499828.84552333,2736173.0438368544,2895922.4177278043,3063576.3709956007,2178262.05498371
901.0,2776630.027260057,2976541.5125007,3094733.5414884477,3286893.8897272176,2465661.834631436
902.0,2596597.110895833,2725875.795908425,2806550.325644016,2892761.0872184467,2299147.4900942794
903.0,2509401.290575189,2657673.330306024,2796460.6894856594,2889908.169782642,2180167.8970961645
904.0,2931826.7677192646,3157469.8180965413,3328052.219891725,3446716.674025727,2627700.209003069
905.0,2574780.637288446,2747722.7470022384,2845791.3264229978,2963900.1178781735,2263907.526310542
906.0,2681146.2546120193,2853009.4331292985,3037079.151005339,3148950.12352984,2360761.976124433
907.0,2478786.6211330225,2697676.110481849,2825932.3457917287,3024227.4190374357,2224816.0787022253
908.0,2775235.6082464666,2985905.572933551,3119223.0635892656,3321410.140895362,2465292.437492856
909.0,2594624.0993074216,2782058.262150263,2904433.053916772,3077839.7483435646,2302628.136231975
910.0,2561057.0879502785,2702607.89022945,2841233.18261699,2928657.8862030534,2262352.898633133
911.0,2776018.340274908,3032766.862417404,3222988.7391015836,3363979.8350817277,2468477.0710966615
912.0,2838143.9724869374,3003557.9482960342,3127993.5760962237,3287591.554620869,2501045.62422278
913.0,2620017.1140952315,2749049.68296225,2825323.8734354232,2934094.0124801453,2322297.238211534
914.0,2699897.047459162,2831800.8478040816,2947221.5914209993,3031273.836860166,2412092.667225052
915.0,2609919.193210798,2739376.9822133225,2874801.6962019866,2937448.3932808004,2337677.537341538
916.0,2836955.399022575,2982396.8770633386,3140053.369244586,3161966.5570046995,2530039.6659247214
917.0,3067727.8431322486,3289251.1267826916,3407439.0281480057,3586647.9562218045,2751199.6244212235
918.0,2949829.220531431,3161557.068203568,3278528.313957045,3507475.6118876995,2631518.0062533817
919.0,2640999.1159476493,2900698.456733722,3108667.951674724,3330013.929232334,2300690.757538509
920.0,2551550.4454974704,2765866.4419086245,2934665.0858364594,3023602.480868267,2321979.7935438235
921.0,2542576.372423763,2705991.218742047,2887128.0981576378,2977738.3480127933,2173626.738414155
922.0,2698508.026690915,2868874.254941233,2963468.8315727455,3021004.019199724,2354339.0112264697
923.0,2889782.022339201,3080668.5360050513,3198009.3613675875,3404903.436257929,2594378.509808554
924.0,2511530.019032608,2785906.598994507,2983799.465207121,3200379.4156606738,2288272.5037218304
925.0,2974314.494076213,3255345.2628011787,3476658.405544071,3577941.0007296414,2700131.3707004446
926.0,2762090.323186266,2956944.150610169,3098420.20464137,3193306.0769962077,2475440.814396819
927.0,2508084.7917741025,2723936.890207323,2860060.6986757233,2997517.0916692615,2254553.9804369095
928.0,2418116.706222347,2621918.3668283615,2832633.415070788,3005972.329968106,2162258.0205534385
929.0,2530745.78913364,2732426.3241420663,2819059.384587096,3003355.790647763,2292652.9117138465
930.0,2836619.929390628,3005296.60106083,3145831.0292120595,3267473.742277881,2536784.1054478753
931.0,2745109.642187301,2908883.760328997,3005180.9542245013,3099866.6818669047,2401245.9594030143
932.0,2693351.0525582233,2897148.985595237,3143579.103591421,3354795.5730692954,2353461.915506056
933.0,2521057.380838774,2624462.1894982955,2715368.6933594598,2738797.7206655117,2266538.153288286
934.0,2760741.367427133,2920199.8763582516,3052808.736857407,3296567.029289291,2450966.4819422676
935.0,2548268.6143747666,2795461.9920367277,3016207.353227815,3182322.8169547706,2276486.595272114
936.0,2576066.314912205,2744119.010338632,2896394.8822275638,2997891.3697374277,2306230.294103618
937.0,2602267.835481202,2737837.6972711007,2828221.4542487026,2921610.1992494934,2300556.6727555483
938.0,2366611.379049201,2540428.9027155754,2696992.1355180666,2827939.06338777,2119169.240500551
939.0,2645116.979863822,2825256.775394184,2985332.7292196155,3062993.093041454,2370773.748925655
940.0,2552753.6536585274,2779512.990536752,2979025.3735726764,3112086.528606826,2299298.936786011
941.0,2506812.1048243586,2705612.431080067,2951723.314644249,3105064.9451180547,2188813.5578275467
942.0,2349215.7619488616,2550294.258896387,2677694.520103812,2827266.1895046695,2108312.525847695
943.0,2796049.530574588,3024105.2790494626,3192840.5038002618,3282816.825947701,2489361.467689537
944.0,2789813.5798712163,3004412.1361009986,3094522.4185863934,3307128.560815597,2453778.3352324595
945.0,2694086.101254991,2873477.7367771277,3012699.5462191687,3173659.523420319,2368574.666809062
946.0,2533221.7919001016,2824921.006589926,2936934.7781797727,3164495.387882005,2268815.393382632
947.0,2899630.5029988843,3142854.7978659444,3356061.473371486,3398374.2821348426,2582400.020337876
948.0,2826325.0640713815,3028600.3060832303,3172262.2849012953,3379832.6737852525,2479987.260875806
949.0,2886865.7687463425,3089056.9995662705,3273761.6372531303,3380242.056293826,2538200.5278948466
950.0,2585665.831990695,2767211.7993559814,2867238.0781255346,3036739.6730151447,2321554.2643566485
951.0,2396323.4036055626,2650020.0863962094,2823694.5893701655,3009583.726183846,2205645.5363751696
952.0,2606457.0699565583,2739666.6745440043,2853876.279768767,2998794.761398813,2302266.1445368202
953.0,2431360.7181046614,2640628.097700727,2809289.9196071867,2968192.7009020527,2077367.2613255323
954.0,2811531.7250571596,3008110.7778672627,3177931.284449686,3261967.9389270674,2476232.104258689
955.0,2830886.935737741,2970389.064769896,3085661.258067718,3206678.5801468985,2514330.7638345486
956.0,2880116.7627102546,3010622.798616878,3092535.5651398087,3204166.578110195,2554092.045894346
957.0,2673177.858194915,2784796.0348094753,2869356.445977741,2955459.5109863896,2398006.809167455
958.0,2383129.9898534627,2551998.4010801874,2737117.6207550033,2884189.953356955,2125765.265618886
959.0,2752650.4797783336,2992955.579091144,3156914.927076998,3336465.1621461445,2410766.555872338
960.0,2892827.012670716,3086033.252071102,3226479.270449654,3309762.551347588,2604345.170755601
961.0,2715918.350407616,2884844.19288029,3068311.8891493594,3157294.4945125272,2427955.3216020158
962.0,2988116.6008353424,3192127.3588080653,3343866.4608494425,3525109.730983923,2671656.934976491
963.0,2794437.7630356364,3043388.1554430826,3237164.387427564,3267701.1946819625,2489594.9537667567
964.0,2599687.396010003,2756332.42014874,2928629.622979164,3015248.0249340157,2228362.871184695
965.0,2500951.0584791773,2736594.3633535095,2927673.8362634177,3090154.614435851,2180060.4076312203
966.0,2860427.400487657,3061599.314641931,3206214.5500442716,3315096.7968947412,2571194.2150314786
967.0,2509287.063554322,2685018.255832402,2835600.6484774086,2944954.262966078,2240439.8901824914
968.0,2654753.345751065,2829158.481725002,2988093.600561513,3095010.604057129,2331377.1857533683
969.0,2740847.4660235057,2920818.1378151546,3035565.619562759,3234455.148627531,2375575.2542986018
970.0,2632740.2888636286,2844594.4225873225,3019839.83201518,3247409.1434725057,2348921.455225168
971.0,2412141.3116913904,2613042.4238297627,2794816.7994065583,2902972.082929038,2176921.153122448
972.0,2471228.513945531,2602062.0333768064,2715294.856758285,2784181.422197127,2206148.7015493806
973.0,2819196.639514881,3022522.888766049,3170003.241408562,3337737.9897724884,2482386.4484969364
974.0,2945757.633786514,3107744.7601042013,3279067.655317116,3388530.21054701,2599146.129877027
975.0,2506475.594342082,2685821.557372241,2817455.3716403707,2908861.270135535,2283241.7058152654
976.0,2615305.2153251674,2792332.6022622157,2967169.1207305863,3045489.615667319,2301914.788783191
977.0,2530110.5772991474,2725139.5271535567,2906787.232883377,3084634.7398602106,2280891.3625430153
978.0,2858377.5829468584,3010540.223689653,3174963.0757665737,3257357.9610801022,2568790.536384882
979.0,2672076.3387782746,2887213.876250548,3082414.1705105854,3199038.4610430244,2337959.6321428604
980.0,2876147.078878099,3007217.1387859536,3157142.939632397,3251270.728229446,2541348.6314847795
981.0,2707277.6878557396,2922153.6072780755,3025110.643254038,3229024.561004794,2373494.819758343
982.0,2437050.0733502815,2608868.9943526206,2732205.375559242,2918686.609665575,2178656.931042635
983.0,2744752.316988652,2892713.7298232536,3001275.882524948,3060775.8862433936,2477609.8914878718
984.0,2579378.2137775803,2814508.9278876237,2943920.204420402,3143173.604802957,2290121.675783358
985.0,2625167.649662741,2835957.0985975573,2980285.121437067,3058608.8510509795,2339663.064323778
986.0,2695220.5850963076,2880773.003614919,3065492.167268274,3186277.6368910423,2304422.395302978
987.0,2583414.0936731645,2713944.2121773623,2863298.912345784,2941656.565226622,2294034.01480398
988.0,2618684.35351614,2822789.032612185,3024907.9729093458,3234780.1267993166,2341075.011668554
989.0,2342048.6662944076,2540369.446764961,2704842.4471233734,2828473.6527739256,2113986.375050796
990.0,2739002.1733842427,2930743.2867046962,3108063.1447646553,3299252.7789253592,2426237.8274733885
991.0,2491562.589146605,2653467.9288323885,2813318.659760021,2958844.490304503,2229224.9453688907
992.0,2689043.953045148,2833467.3215575013,2904022.119860335,3002626.241238283,2428210.6483193804
993.0,2837488.533263778,2994463.5801055185,3181552.99525138,3342162.4054441946,2445460.452283237
994.0,2756172.681318872,2930552.4841422997,3111900.730541303,3213004.8064913526,2428313.567383882
995.0,2668470.721557363,2839970.8172283433,2944029.0122177787,2981131.98331172,2384140.63160735
996.0,2865169.033098619,3073266.513986603,3253145.17136766,3250840.2363701365,2608539.687905426
997.0,2638100.486729374,2860861.3639663877,2987041.229720842,3205817.3173983726,2324148.1983715235
998.0,2352324.2613725523,2536123.570549229,2667400.7440071604,2894885.2089708825,2107563.606946938
999.0,2706351.5521951793,2914921.963493701,3085462.4519239697,3186161.7096915613,2408996.6698224884
1000.0,2554408.2026728224,2747938.7242297176,2883831.1940799323,2993191.602674341,2319180.6401678165
